term_code,course_id,subject,course_num,student_id,final_grade
Fall 2023,515b5b84,Eel Catching,001B,a88d06eb,B
Fall 2023,c9bad7ad,Crocheting,001,6214e079,W
Fall 2023,263237f1,Mahjong Strategy,000D,cd97b424,C
Fall 2023,f1d109a3,Mahjong Strategy,003B,2c8b084c,W
Fall 2023,ec8b4504,Eel Catching,001B,408134d5,A
Fall 2023,3d73efab,Mahjong Strategy,001,408134d5,B
Fall 2023,fbd6d9d6,Eel Catching,001C,d8127137,A
Fall 2023,23acf04b,Eel Catching,005A,d8127137,A
Fall 2023,a8371f49,Mahjong Strategy,004B,da613a1e,A
Fall 2023,76eebfe8,Mahjong Strategy,010,0a754f46,B
Fall 2023,67606193,Eel Catching,001A,7a4e69ce,A
Fall 2023,59d29fa8,Apple Picking,014,3b962ab7,B
Fall 2023,038d9984,Mahjong Strategy,010,3b962ab7,B
Fall 2023,7e0fa3f9,Eel Catching,007A,42e29cb4,B
Fall 2023,c77b9b5d,Mahjong Strategy,010,42e29cb4,C
Fall 2023,edeaaeaa,Mahjong Strategy,000D,639e88d8,B
Fall 2023,ab2ace4c,Mahjong Strategy,003A,1569939c,W
Fall 2023,e6722bf0,Crocheting,012,3e961582,A
Fall 2023,4139b9a8,Eel Catching,001A,26ec6999,A
Fall 2023,4807d2dd,Mahjong Strategy,002,26ec6999,A
Fall 2023,9988d069,Mahjong Strategy,003A,dcf0298a,A
Fall 2023,a9b76c24,Crocheting,001,2155c5ff,A
Fall 2023,0b2e43cc,Crocheting,008,bf7d12c0,A
Fall 2023,3bb1335e,Mahjong Strategy,010,a628572f,B
Fall 2023,4e35aad2,Mahjong Strategy,004C,3028e870,A
Fall 2023,0b2e43cc,Crocheting,008,6432fb01,A
Fall 2023,e6722bf0,Crocheting,012,6432fb01,A
Fall 2023,01ff6bcd,Apple Picking,067A,23b75e50,A
Fall 2023,a8371f49,Mahjong Strategy,004B,f64ffd6d,A
Fall 2023,ec8b4504,Eel Catching,001B,e8394dd8,A
Fall 2023,ab92bd89,Mahjong Strategy,004A,4288d08d,W
Fall 2023,8f4275d3,Mahjong Strategy,003A,0b0a19db,B
Fall 2023,26b3e9e7,Apple Picking,001D,f3d2686e,A
Fall 2023,1aa0a664,Apple Picking,031B,0edb7b26,A
Fall 2023,f49d80bd,Apple Picking,035A,0edb7b26,A
Fall 2023,f698b82b,Mahjong Strategy,000G,0edb7b26,A
Fall 2023,16646e9c,Eel Catching,001B,c0d18421,A
Fall 2023,2889a0eb,Crocheting,001,07df7705,A
Fall 2023,1489a58f,Eel Catching,001A,07df7705,B
Fall 2023,19f78278,Mahjong Strategy,001,b9fb9fbf,C
Fall 2023,d0f58783,Mahjong Strategy,004C,0f68ab7a,A
Fall 2023,e34df647,Mahjong Strategy,019,0f68ab7a,A
Fall 2023,343a017d,Apple Picking,031A,2ec7d9fb,B
Fall 2023,ec8b4504,Eel Catching,001B,b6fb0587,B
Fall 2023,71dbc0df,Mahjong Strategy,010,0147a655,C
Fall 2023,eb5fd2dc,Apple Picking,001A,c898d1ac,B
Fall 2023,ab2ace4c,Mahjong Strategy,003A,c898d1ac,F
Fall 2023,486068cc,Eel Catching,001A,3b8a8c79,B
Fall 2023,06639521,Mahjong Strategy,012,3b8a8c79,B
Fall 2023,2b630112,Mahjong Strategy,004A,647dc40e,A
Fall 2023,682514be,Mahjong Strategy,003A,3fac6e1d,B
Fall 2023,9f35f533,Mahjong Strategy,004A,cace7708,A
Fall 2023,45f34979,Eel Catching,001B,5fced2da,A
Fall 2023,31aeafb2,Mahjong Strategy,003B,5fced2da,A
Fall 2023,0a7d609f,Apple Picking,004,f6498b39,A
Fall 2023,5c4bf063,Crocheting,001,f6498b39,A
Fall 2023,35617500,Eel Catching,001A,f6498b39,C
Fall 2023,0854fb96,Mahjong Strategy,010,f6498b39,W
Fall 2023,9c13516f,Apple Picking,001E,07bd97c5,B
Fall 2023,3d9f7041,Apple Picking,057B,07bd97c5,I
Fall 2023,c60ded16,Eel Catching,001B,07bd97c5,B
Fall 2023,8a942b6c,Apple Picking,033C,a89680d0,B
Fall 2023,31aeafb2,Mahjong Strategy,003B,dfa66603,C
Fall 2023,343a017d,Apple Picking,031A,c33ad0e7,C
Fall 2023,7aac32b6,Apple Picking,055,c33ad0e7,B
Fall 2023,5ee03916,Apple Picking,062A,c33ad0e7,C
Fall 2023,fdf700fa,Crocheting,001,1368de89,W
Fall 2023,7dd981ff,Eel Catching,001A,1368de89,B
Fall 2023,af51ab0e,Mahjong Strategy,000D,1368de89,B
Fall 2023,79dc4916,Eel Catching,001A,cee92309,A
Fall 2023,7849060a,Apple Picking,001B,992705ae,A
Fall 2023,26b3e9e7,Apple Picking,001D,992705ae,A
Fall 2023,2099f2c2,Eel Catching,001A,f561563f,A
Fall 2023,b6c1d614,Eel Catching,001B,beaae131,C
Fall 2023,4aee7396,Eel Catching,001B,363351a0,A
Fall 2023,0854fb96,Mahjong Strategy,010,363351a0,A
Fall 2023,54c08412,Mahjong Strategy,004B,5f132cb5,A
Fall 2023,a9b76c24,Crocheting,001,b968498f,C
Fall 2023,510263fa,Crocheting,001,85c01e91,B
Fall 2023,263237f1,Mahjong Strategy,000D,10d0153b,B
Fall 2023,47b910d3,Mahjong Strategy,010,e242c223,C
Fall 2023,682514be,Mahjong Strategy,003A,05910b56,B
Fall 2023,4e35aad2,Mahjong Strategy,004C,286e9fab,A
Fall 2023,70de5cfb,Crocheting,001,992abf05,C
Fall 2023,5a878995,Eel Catching,001B,992abf05,C
Fall 2023,6af5f7b8,Eel Catching,001B,693a4a05,F
Fall 2023,ffc4635b,Mahjong Strategy,012,693a4a05,C
Fall 2023,515b5b84,Eel Catching,001B,2148cc53,A
Fall 2023,de0d2d01,Crocheting,001,337d1779,A
Fall 2023,16646e9c,Eel Catching,001B,337d1779,A
Fall 2023,76eebfe8,Mahjong Strategy,010,3cf934a1,B
Fall 2023,23acf04b,Eel Catching,005A,804b57b8,A
Fall 2023,f96df379,Apple Picking,057C,cb049206,W
Fall 2023,db78c001,Apple Picking,081,cb049206,B
Fall 2023,6bc89b6d,Apple Picking,001B,627967af,W
Fall 2023,9988d069,Mahjong Strategy,003A,414802f4,A
Fall 2023,fb17d6e1,Eel Catching,001B,1beba7af,B
Fall 2023,7aac32b6,Apple Picking,055,f5ebcf98,A
Fall 2023,5ee03916,Apple Picking,062A,f5ebcf98,A
Fall 2023,c60ded16,Eel Catching,001B,f5ebcf98,I
Fall 2023,3db7cd8a,Mahjong Strategy,002,146fedbb,W
Fall 2023,5e4d6986,Crocheting,004,32c6a25b,B
Fall 2023,6bc89b6d,Apple Picking,001B,83f345ee,W
Fall 2023,1489a58f,Eel Catching,001A,db4d233a,A
Fall 2023,c60ded16,Eel Catching,001B,a283158c,A
Fall 2023,79dc4916,Eel Catching,001A,557d907c,A
Fall 2023,d64b17b8,Mahjong Strategy,010,557d907c,W
Fall 2023,486068cc,Eel Catching,001A,a000a0eb,B
Fall 2023,2fb76f9e,Mahjong Strategy,001,a000a0eb,A
Fall 2023,9c13516f,Apple Picking,001E,b7c4fbaf,C
Fall 2023,f49d80bd,Apple Picking,035A,b7c4fbaf,A
Fall 2023,9f35f533,Mahjong Strategy,004A,11556ea8,A
Fall 2023,3f129952,Mahjong Strategy,003B,cd08f995,A
Fall 2023,63628540,Crocheting,010H,72bd7daa,B
Fall 2023,d52a9ef6,Eel Catching,001A,72bd7daa,W
Fall 2023,42d22603,Crocheting,001,4f6ddddd,C
Fall 2023,6cbb231e,Mahjong Strategy,004A,dcbc6d37,B
Fall 2023,94155c1b,Mahjong Strategy,004A,db1f8847,A
Fall 2023,7dd981ff,Eel Catching,001A,642d0b0d,A
Fall 2023,3bb1335e,Mahjong Strategy,010,642d0b0d,A
Fall 2023,c594da9b,Apple Picking,010,0f8244ea,A
Fall 2023,7d02293b,Eel Catching,001A,0f8244ea,A
Fall 2023,263237f1,Mahjong Strategy,000D,0f8244ea,A
Fall 2023,5758ce20,Apple Picking,049A,0519bb2a,D
Fall 2023,7bbaf674,Mahjong Strategy,004C,974ed598,A
Fall 2023,94155c1b,Mahjong Strategy,004A,0b18ca39,A
Fall 2023,94155c1b,Mahjong Strategy,004A,967b0f30,A
Fall 2023,9ecefdaa,Crocheting,020,753f74b2,C
Fall 2023,45f34979,Eel Catching,001B,55caa2a6,B
Fall 2023,7d02293b,Eel Catching,001A,212d6ac1,B
Fall 2023,7aac32b6,Apple Picking,055,f793e561,W
Fall 2023,8136819f,Crocheting,001,742ce0f3,B
Fall 2023,6bc89b6d,Apple Picking,001B,b1753451,A
Fall 2023,fb17d6e1,Eel Catching,001B,b1753451,A
Fall 2023,7e7e19d5,Mahjong Strategy,010,b1753451,A
Fall 2023,7fe3c422,Mahjong Strategy,010,11a5ae2c,A
Fall 2023,9c13516f,Apple Picking,001E,c003fd2e,A
Fall 2023,fb17d6e1,Eel Catching,001B,c003fd2e,A
Fall 2023,2457ead8,Apple Picking,033A,99350850,A
Fall 2023,6cbb231e,Mahjong Strategy,004A,db1aff99,B
Fall 2023,a9412f47,Crocheting,010,9e6b1662,F
Fall 2023,ba1e9d41,Mahjong Strategy,012,9e6b1662,B
Fall 2023,68725770,Crocheting,008,490a49d4,A
Fall 2023,54c08412,Mahjong Strategy,004B,7b19bf06,A
Fall 2023,b68b5aca,Mahjong Strategy,004A,9b6d15c1,A
Fall 2023,a8371f49,Mahjong Strategy,004B,b263c0f8,A
Fall 2023,125e818e,Eel Catching,001A,9ce2b9f5,A
Fall 2023,42d22603,Crocheting,001,8037c8d8,B
Fall 2023,2b630112,Mahjong Strategy,004A,a09b0785,A
Fall 2023,a9b76c24,Crocheting,001,090d7f43,B
Fall 2023,06639521,Mahjong Strategy,012,5b4ff145,B
Fall 2023,863ea60f,Eel Catching,001B,1ba374ab,W
Fall 2023,54c08412,Mahjong Strategy,004B,0785b8ef,A
Fall 2023,2b630112,Mahjong Strategy,004A,39a0a4bf,A
Fall 2023,d98d2f5a,Apple Picking,012A,96c0390c,F
Fall 2023,3db7cd8a,Mahjong Strategy,002,96c0390c,W
Fall 2023,c9bad7ad,Crocheting,001,d869814c,A
Fall 2023,0a72d543,Mahjong Strategy,003A,d869814c,A
Fall 2023,7c8dbbc8,Eel Catching,001A,f1b653f6,W
Fall 2023,6cbb231e,Mahjong Strategy,004A,cb08d1ba,A
Fall 2023,3fb235c1,Mahjong Strategy,010,d971529a,B
Fall 2023,4e35aad2,Mahjong Strategy,004C,b9ef2be8,A
Fall 2023,d98d2f5a,Apple Picking,012A,814c69fd,W
Fall 2023,45f34979,Eel Catching,001B,a89e8481,A
Fall 2023,2f9ff955,Mahjong Strategy,010H,a89e8481,A
Fall 2023,6af5f7b8,Eel Catching,001B,e8ecee47,C
Fall 2023,7fe3c422,Mahjong Strategy,010,e8ecee47,B
Fall 2023,42d22603,Crocheting,001,0f7526e4,B
Fall 2023,d4f46e6b,Eel Catching,001A,0f7526e4,B
Fall 2023,236e7364,Eel Catching,001A,147de255,W
Fall 2023,79dc4916,Eel Catching,001A,a3fba0a6,A
Fall 2023,4807d2dd,Mahjong Strategy,002,a3fba0a6,A
Fall 2023,54c08412,Mahjong Strategy,004B,f9efa798,A
Fall 2023,af51ab0e,Mahjong Strategy,000D,462b6b22,A
Fall 2023,63628540,Crocheting,010H,ef7951a2,A
Fall 2023,44fdc9ea,Eel Catching,001B,17e51b9f,C
Fall 2023,2a0bf5f6,Apple Picking,004,85031209,B
Fall 2023,2b630112,Mahjong Strategy,004A,e7f1d885,W
Fall 2023,eb5fd2dc,Apple Picking,001A,6f96267e,F
Fall 2023,0eea0cf5,Apple Picking,031A,6f96267e,W
Fall 2023,1e76b854,Eel Catching,001B,4a106ea7,F
Fall 2023,7b89ea78,Mahjong Strategy,010,4a106ea7,F
Fall 2023,31aeafb2,Mahjong Strategy,003B,88190a5a,A
Fall 2023,9988d069,Mahjong Strategy,003A,8adf9844,A
Fall 2023,62c9c23c,Mahjong Strategy,010,3446bdb5,A
Fall 2023,45f34979,Eel Catching,001B,d05e1f84,A
Fall 2023,35617500,Eel Catching,001A,f03fe85b,W
Fall 2023,3c8d6472,Mahjong Strategy,003A,f03fe85b,W
Fall 2023,ba1e9d41,Mahjong Strategy,012,270d6659,D
Fall 2023,94942af0,Eel Catching,001B,0daf2156,B
Fall 2023,a8371f49,Mahjong Strategy,004B,bd8861c8,B
Fall 2023,5ee03916,Apple Picking,062A,a2c7ffc7,A
Fall 2023,263237f1,Mahjong Strategy,000D,a2c7ffc7,F
Fall 2023,125e818e,Eel Catching,001A,6e94225a,A
Fall 2023,3d73efab,Mahjong Strategy,001,6e94225a,C
Fall 2023,af51ab0e,Mahjong Strategy,000D,77b7072b,W
Fall 2023,2e02d85e,Eel Catching,001A,b72778f4,B
Fall 2023,1489a58f,Eel Catching,001A,69b7bb9c,A
Fall 2023,eb5fd2dc,Apple Picking,001A,41032b83,F
Fall 2023,d98d2f5a,Apple Picking,012A,41032b83,F
Fall 2023,16646e9c,Eel Catching,001B,21eeebdc,A
Fall 2023,19f78278,Mahjong Strategy,001,b6ebe9fc,C
Fall 2023,4aee7396,Eel Catching,001B,2afa3d8a,I
Fall 2023,221cf60b,Mahjong Strategy,010,2afa3d8a,W
Fall 2023,2457ead8,Apple Picking,033A,a0de2bf3,A
Fall 2023,f49d80bd,Apple Picking,035A,a0de2bf3,W
Fall 2023,d0f58783,Mahjong Strategy,004C,08e3b892,A
Fall 2023,2e02d85e,Eel Catching,001A,d6990328,B
Fall 2023,f1d109a3,Mahjong Strategy,003B,7286a700,F
Fall 2023,cec78a62,Crocheting,020,f83c62ed,A
Fall 2023,7fe3c422,Mahjong Strategy,010,f83c62ed,C
Fall 2023,b68b5aca,Mahjong Strategy,004A,ecc76d15,A
Fall 2023,c2190d88,Mahjong Strategy,003AH,702b5a80,B
Fall 2023,1679f4c5,Eel Catching,001A,6af16836,D
Fall 2023,5c966303,Eel Catching,099X,6af16836,P
Fall 2023,f698b82b,Mahjong Strategy,000G,6af16836,C
Fall 2023,9e184ed7,Eel Catching,001C,636f2f04,B
Fall 2023,751b4684,Eel Catching,013,636f2f04,B
Fall 2023,d9e0c747,Eel Catching,001A,7d1225fe,A
Fall 2023,3db7cd8a,Mahjong Strategy,002,7d1225fe,A
Fall 2023,9e906ab4,Mahjong Strategy,004C,6c577c8a,A
Fall 2023,1e121008,Crocheting,001,62885d68,F
Fall 2023,7849060a,Apple Picking,001B,e171183d,C
Fall 2023,50e3a9bc,Apple Picking,062C,e171183d,B
Fall 2023,9ecefdaa,Crocheting,020,9d3a45dc,B
Fall 2023,2ce522c7,Mahjong Strategy,010,9d3a45dc,A
Fall 2023,640b411d,Mahjong Strategy,010C,9d3a45dc,P
Fall 2023,8707d700,Apple Picking,095,9ebfd72c,A
Fall 2023,f698b82b,Mahjong Strategy,000G,8c3dfde1,W
Fall 2023,e9c9cda6,Eel Catching,001A,4ae7bcba,A
Fall 2023,4e80b049,Mahjong Strategy,010,4ae7bcba,B
Fall 2023,70f8d11c,Mahjong Strategy,010C,4ae7bcba,P
Fall 2023,06639521,Mahjong Strategy,012,9e48bd6f,F
Fall 2023,7380aa2a,Crocheting,001,d5fdccc5,A
Fall 2023,3f129952,Mahjong Strategy,003B,d5fdccc5,A
Fall 2023,fb17d6e1,Eel Catching,001B,955e530a,W
Fall 2023,83a6f7c8,Crocheting,010,bb3d8d3b,B
Fall 2023,3c8d6472,Mahjong Strategy,003A,bb3d8d3b,W
Fall 2023,8136819f,Crocheting,001,96de510b,A
Fall 2023,2a0bf5f6,Apple Picking,004,79ce8abf,A
Fall 2023,4807d2dd,Mahjong Strategy,002,96cccb7b,B
Fall 2023,edeaaeaa,Mahjong Strategy,000D,0931047c,C
Fall 2023,94942af0,Eel Catching,001B,b48f326b,W
Fall 2023,d64b17b8,Mahjong Strategy,010,b48f326b,F
Fall 2023,4e35aad2,Mahjong Strategy,004C,24dc91c6,A
Fall 2023,8707d700,Apple Picking,095,d249ce62,A
Fall 2023,3aa019c6,Mahjong Strategy,004A,b7b3c11a,C
Fall 2023,26b3e9e7,Apple Picking,001D,d07f1f25,A
Fall 2023,90fb28ee,Apple Picking,031A,d07f1f25,A
Fall 2023,99a3a8d2,Apple Picking,035B,d07f1f25,A
Fall 2023,ffc4635b,Mahjong Strategy,012,7b9dda24,W
Fall 2023,7bb9a8cd,Mahjong Strategy,010,8d9c7ce9,C
Fall 2023,16646e9c,Eel Catching,001B,85e0979b,B
Fall 2023,4aee7396,Eel Catching,001B,e24c118d,B
Fall 2023,8f4275d3,Mahjong Strategy,003A,e24c118d,W
Fall 2023,4df4d414,Eel Catching,001C,6a8bce97,F
Fall 2023,eb5fd2dc,Apple Picking,001A,57a147b0,C
Fall 2023,0a7d609f,Apple Picking,004,d06d4be6,F
Fall 2023,ec8b4504,Eel Catching,001B,d06d4be6,B
Fall 2023,2b630112,Mahjong Strategy,004A,da532d93,W
Fall 2023,4e35aad2,Mahjong Strategy,004C,da532d93,B
Fall 2023,0a7d609f,Apple Picking,004,e675541f,F
Fall 2023,fbd6d9d6,Eel Catching,001C,ef3bb8a1,F
Fall 2023,af63dc68,Crocheting,001,fe32ec6b,W
Fall 2023,ffc4635b,Mahjong Strategy,012,d6f1843a,C
Fall 2023,44fdc9ea,Eel Catching,001B,c3846c2f,B
Fall 2023,b3fe1d1d,Eel Catching,001B,e5d44ca9,W
Fall 2023,5c4bf063,Crocheting,001,3074c1fc,C
Fall 2023,4139b9a8,Eel Catching,001A,3074c1fc,B
Fall 2023,391626e9,Eel Catching,001A,59db6e2d,A
Fall 2023,af51ab0e,Mahjong Strategy,000D,11038fbd,C
Fall 2023,a7e72e36,Eel Catching,001A,148a79df,EW
Fall 2023,8e54468f,Mahjong Strategy,001,18c5e4a1,C
Fall 2023,5e4d6986,Crocheting,004,8a26eaa5,A
Fall 2023,68725770,Crocheting,008,8a26eaa5,B
Fall 2023,e6722bf0,Crocheting,012,8a26eaa5,A
Fall 2023,cec78a62,Crocheting,020,8a26eaa5,A
Fall 2023,d64b17b8,Mahjong Strategy,010,51360d8e,D
Fall 2023,9988d069,Mahjong Strategy,003A,684fa24d,D
Fall 2023,391626e9,Eel Catching,001A,5989d5ef,W
Fall 2023,1e121008,Crocheting,001,0db7c3c9,B
Fall 2023,d655d70e,Eel Catching,001B,0c7d6205,F
Fall 2023,0db073a9,Crocheting,004,5abc8500,B
Fall 2023,68725770,Crocheting,008,5abc8500,B
Fall 2023,f1fed615,Crocheting,012,5abc8500,C
Fall 2023,c77b9b5d,Mahjong Strategy,010,b940d2aa,B
Fall 2023,5e4d6986,Crocheting,004,f7b1193a,A
Fall 2023,89df1931,Crocheting,007,f7b1193a,A
Fall 2023,83a6f7c8,Crocheting,010,f7b1193a,A
Fall 2023,9ecefdaa,Crocheting,020,f7b1193a,A
Fall 2023,391626e9,Eel Catching,001A,09d70341,D
Fall 2023,3d73efab,Mahjong Strategy,001,09d70341,C
Fall 2023,9ecefdaa,Crocheting,020,4d6eb00f,A
Fall 2023,a8ec0ada,Crocheting,001,69242e33,B
Fall 2023,ab2ace4c,Mahjong Strategy,003A,69242e33,D
Fall 2023,31aeafb2,Mahjong Strategy,003B,f2305417,A
Fall 2023,a16020fb,Crocheting,001,042fbc85,F
Fall 2023,2099f2c2,Eel Catching,001A,042fbc85,EW
Fall 2023,9988d069,Mahjong Strategy,003A,39cc3fad,A
Fall 2023,4e35aad2,Mahjong Strategy,004C,0baa0a3c,C
Fall 2023,2ce522c7,Mahjong Strategy,010,9a1d4411,C
Fall 2023,640b411d,Mahjong Strategy,010C,9a1d4411,P
Fall 2023,db260912,Apple Picking,065B,e0a8fd85,W
Fall 2023,db78c001,Apple Picking,081,e0a8fd85,W
Fall 2023,0db073a9,Crocheting,004,a9bd8514,C
Fall 2023,e6722bf0,Crocheting,012,15764335,B
Fall 2023,6af5f7b8,Eel Catching,001B,5a97d517,C
Fall 2023,54c08412,Mahjong Strategy,004B,7e753961,A
Fall 2023,7bbaf674,Mahjong Strategy,004C,8c24fc31,A
Fall 2023,d9e0c747,Eel Catching,001A,07ed1b5b,W
Fall 2023,805aedca,Apple Picking,035A,78899f63,A
Fall 2023,db78c001,Apple Picking,081,78899f63,A
Fall 2023,b61bb9d8,Eel Catching,001A,36654023,F
Fall 2023,e5ab5723,Mahjong Strategy,001,36654023,D
Fall 2023,1e76b854,Eel Catching,001B,4ea4e640,W
Fall 2023,0db073a9,Crocheting,004,3755fd33,B
Fall 2023,2fb76f9e,Mahjong Strategy,001,58402209,A
Fall 2023,221cf60b,Mahjong Strategy,010,ef798e22,D
Fall 2023,4e35aad2,Mahjong Strategy,004C,cfbaf111,A
Fall 2023,5ee03916,Apple Picking,062A,781d6338,C
Fall 2023,1489a58f,Eel Catching,001A,781d6338,A
Fall 2023,3fb235c1,Mahjong Strategy,010,781d6338,B
Fall 2023,0eea0cf5,Apple Picking,031A,7a53a426,B
Fall 2023,5a878995,Eel Catching,001B,7a53a426,B
Fall 2023,e6722bf0,Crocheting,012,d4704a47,A
Fall 2023,d64b17b8,Mahjong Strategy,010,d4704a47,B
Fall 2023,df10780e,Crocheting,001,d1ec1981,A
Fall 2023,ab92bd89,Mahjong Strategy,004A,69721597,C
Fall 2023,0448e05a,Eel Catching,001A,8cd08f9d,F
Fall 2023,8707d700,Apple Picking,095,3daf6862,A
Fall 2023,b6c1d614,Eel Catching,001B,3daf6862,W
Fall 2023,2ce522c7,Mahjong Strategy,010,97ff5909,F
Fall 2023,640b411d,Mahjong Strategy,010C,97ff5909,NP
Fall 2023,3d9f7041,Apple Picking,057B,2efb8e45,A
Fall 2023,38e66267,Apple Picking,062A,2efb8e45,A
Fall 2023,2a0bf5f6,Apple Picking,004,38fdb1ab,A
Fall 2023,06639521,Mahjong Strategy,012,d06c39fa,A
Fall 2023,a8ec0ada,Crocheting,001,bc4d4d6b,A
Fall 2023,31aeafb2,Mahjong Strategy,003B,bc4d4d6b,A
Fall 2023,06639521,Mahjong Strategy,012,dfab9c33,A
Fall 2023,7e0fa3f9,Eel Catching,007A,b36351f1,C
Fall 2023,a69ed3d4,Mahjong Strategy,010,b36351f1,F
Fall 2023,4139b9a8,Eel Catching,001A,86a52b09,A
Fall 2023,70de5cfb,Crocheting,001,73fa7564,A
Fall 2023,92d6ac53,Mahjong Strategy,010,e66e58e2,B
Fall 2023,2ce522c7,Mahjong Strategy,010,737ee558,A
Fall 2023,640b411d,Mahjong Strategy,010C,737ee558,P
Fall 2023,92d6ac53,Mahjong Strategy,010,82a83ca1,C
Fall 2023,0db073a9,Crocheting,004,3198e3a2,F
Fall 2023,6af5f7b8,Eel Catching,001B,3198e3a2,W
Fall 2023,0e244782,Eel Catching,010,3198e3a2,F
Fall 2023,26b3e9e7,Apple Picking,001D,c5eda54c,A
Fall 2023,0eea0cf5,Apple Picking,031A,a024c94c,W
Fall 2023,a9b76c24,Crocheting,001,a024c94c,D
Fall 2023,7dd981ff,Eel Catching,001A,a024c94c,W
Fall 2023,fbd6d9d6,Eel Catching,001C,27288b94,F
Fall 2023,3c8d6472,Mahjong Strategy,003A,27288b94,W
Fall 2023,7e7e19d5,Mahjong Strategy,010,f1283a14,B
Fall 2023,0a7d609f,Apple Picking,004,0d0bb7f3,A
Fall 2023,5e4d6986,Crocheting,004,0e78a248,B
Fall 2023,e6722bf0,Crocheting,012,0e78a248,A
Fall 2023,3f129952,Mahjong Strategy,003B,7dffd048,A
Fall 2023,af51ab0e,Mahjong Strategy,000D,166f3179,C
Fall 2023,4aee7396,Eel Catching,001B,9ad3f888,A
Fall 2023,fb17d6e1,Eel Catching,001B,4a1f379b,B
Fall 2023,68725770,Crocheting,008,d0be40c8,A
Fall 2023,e5ab5723,Mahjong Strategy,001,ba313f76,A
Fall 2023,9ecefdaa,Crocheting,020,9511ccab,B
Fall 2023,7bb9a8cd,Mahjong Strategy,010,9511ccab,W
Fall 2023,c89bb8a6,Crocheting,001,4f4b4e13,F
Fall 2023,db61363b,Mahjong Strategy,010,4f4b4e13,F
Fall 2023,7fe3c422,Mahjong Strategy,010,e70fc9b6,A
Fall 2023,83a6f7c8,Crocheting,010,4f3e324b,C
Fall 2023,89b0c397,Eel Catching,070,02a78305,W
Fall 2023,4807d2dd,Mahjong Strategy,002,07868dbe,B
Fall 2023,92d6ac53,Mahjong Strategy,010,0651f08a,A
Fall 2023,9c13516f,Apple Picking,001E,0c7f0754,W
Fall 2023,dcb71d5e,Apple Picking,057A,0c7f0754,A
Fall 2023,880debc8,Crocheting,001,0c7f0754,B
Fall 2023,db260912,Apple Picking,065B,aa7abda8,C
Fall 2023,1eb07d20,Apple Picking,067B,aa7abda8,B
Fall 2023,a9b76c24,Crocheting,001,580d5d92,A
Fall 2023,ba1e9d41,Mahjong Strategy,012,580d5d92,A
Fall 2023,19f78278,Mahjong Strategy,001,a200894a,D
Fall 2023,d0f58783,Mahjong Strategy,004C,c8d3e327,A
Fall 2023,9ecefdaa,Crocheting,020,7ebfe015,B
Fall 2023,0bf740c9,Eel Catching,001A,7ebfe015,F
Fall 2023,3bb1335e,Mahjong Strategy,010,7ebfe015,C
Fall 2023,2a0bf5f6,Apple Picking,004,2d92dc98,W
Fall 2023,b6c1d614,Eel Catching,001B,2d92dc98,F
Fall 2023,0448e05a,Eel Catching,001A,f7caf8b1,B
Fall 2023,a7e72e36,Eel Catching,001A,06e25391,A
Fall 2023,54c08412,Mahjong Strategy,004B,33de3186,A
Fall 2023,92910aec,Mahjong Strategy,004B,0256de09,D
Fall 2023,e34df647,Mahjong Strategy,019,0256de09,C
Fall 2023,805aedca,Apple Picking,035A,d94e3d1c,W
Fall 2023,1e121008,Crocheting,001,0e7b12cb,C
Fall 2023,3f129952,Mahjong Strategy,003B,7a5067d7,C
Fall 2023,a9412f47,Crocheting,010,270c321d,F
Fall 2023,89d3b548,Eel Catching,001A,a9a3eaec,F
Fall 2023,48d8bf4d,Eel Catching,099X,a9a3eaec,NP
Fall 2023,8e54468f,Mahjong Strategy,001,a9a3eaec,F
Fall 2023,ab92bd89,Mahjong Strategy,004A,f429f49b,A
Fall 2023,ab2ace4c,Mahjong Strategy,003A,e335757f,F
Fall 2023,fb17d6e1,Eel Catching,001B,a8ff66f3,A
Fall 2023,19f78278,Mahjong Strategy,001,a8ff66f3,B
Fall 2023,d0f58783,Mahjong Strategy,004C,3298139b,A
Fall 2023,e34df647,Mahjong Strategy,019,3298139b,A
Fall 2023,af51ab0e,Mahjong Strategy,000D,d415f0e9,W
Fall 2023,6cbb231e,Mahjong Strategy,004A,a011c205,A
Fall 2023,fdf700fa,Crocheting,001,8f3c1d6b,F
Fall 2023,3bb1335e,Mahjong Strategy,010,394006dc,B
Fall 2023,63628540,Crocheting,010H,d0a27ebd,A
Fall 2023,6e0251c7,Eel Catching,013H,d0a27ebd,A
Fall 2023,e9c9cda6,Eel Catching,001A,71ad9460,B
Fall 2023,4e80b049,Mahjong Strategy,010,71ad9460,B
Fall 2023,70f8d11c,Mahjong Strategy,010C,71ad9460,P
Fall 2023,7b4b9c9c,Eel Catching,001A,5e42a2e2,W
Fall 2023,7fe3c422,Mahjong Strategy,010,5e42a2e2,W
Fall 2023,44fdc9ea,Eel Catching,001B,69fb57ca,A
Fall 2023,ab92bd89,Mahjong Strategy,004A,69fb57ca,A
Fall 2023,7bb9a8cd,Mahjong Strategy,010,406b80c6,C
Fall 2023,1489a58f,Eel Catching,001A,7f76426b,B
Fall 2023,f1d109a3,Mahjong Strategy,003B,70bb17c1,B
Fall 2023,fdf700fa,Crocheting,001,8f94e5d3,A
Fall 2023,5a878995,Eel Catching,001B,8f94e5d3,A
Fall 2023,af51ab0e,Mahjong Strategy,000D,8f94e5d3,A
